@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,11/06/18,20:11:00,229.1,229.2,229.4,396.8,397.2,397.2,50.02,50.02,50.02,1.565,1.425,1.477,0.000,0.000,0.000,0.190,0.115,0.128,0.433,0.000,0.000,0.000,0.000,0.359,0.326,0.338,1.023,-0.538,-0.341,-0.371,0.423,1.2,10.8,9.8,1.5,0.4,11.807,11.175,11.454,34.436,0.000,0.000,0.000,0.000,11.807,11.175,11.454,34.436,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.035,14.721,14.883,44.639,34.436,0.000,0.000,34.436
@,11/06/18,20:12:00,229.1,229.2,229.4,396.7,397.0,397.2,50.00,49.99,50.00,1.578,1.431,1.526,0.000,0.000,0.000,0.194,0.115,0.128,0.437,0.000,0.000,0.000,0.000,0.359,0.326,0.351,1.035,-0.530,-0.344,-0.372,0.422,9.1,20.0,11.8,1.5,0.4,11.810,11.177,11.456,34.443,0.000,0.000,0.000,0.000,11.810,11.177,11.456,34.443,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.041,14.727,14.889,44.657,34.443,0.000,0.000,34.443
@,11/06/18,20:13:00,229.4,229.6,229.8,397.4,397.7,397.8,50.03,50.03,50.04,1.596,1.476,1.560,0.000,0.000,0.000,0.190,0.111,0.128,0.429,0.000,0.000,0.000,0.000,0.367,0.338,0.359,1.064,-0.517,-0.340,-0.353,0.403,7.9,22.5,6.4,1.5,0.4,11.813,11.179,11.458,34.450,0.000,0.000,0.000,0.000,11.813,11.179,11.458,34.450,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.047,14.732,14.894,44.673,34.450,0.000,0.000,34.450
@,11/06/18,20:14:00,229.2,229.4,229.6,397.0,397.3,397.5,49.99,49.98,49.98,1.586,1.474,1.543,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.363,0.338,0.355,1.056,-0.522,-0.337,-0.357,0.406,9.4,25.5,16.5,1.5,0.4,11.816,11.181,11.460,34.457,0.000,0.000,0.000,0.000,11.816,11.181,11.460,34.457,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.053,14.738,14.900,44.691,34.457,0.000,0.000,34.457
@,11/06/18,20:15:00,228.9,229.1,229.3,396.5,396.9,396.9,49.97,49.97,49.96,1.640,1.486,1.542,0.000,0.000,0.000,0.190,0.111,0.128,0.429,0.000,0.000,0.000,0.000,0.371,0.338,0.350,1.060,-0.522,-0.339,-0.360,0.405,7.7,22.0,8.3,1.6,0.4,11.819,11.183,11.462,34.464,0.000,0.000,0.000,0.000,11.819,11.183,11.462,34.464,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.059,14.744,14.906,44.709,34.464,0.000,0.000,34.464
@,11/06/18,20:16:00,228.5,228.6,228.8,395.8,396.0,396.0,49.99,49.99,49.98,1.624,1.485,1.577,0.000,0.000,0.000,0.190,0.115,0.128,0.433,0.000,0.000,0.000,0.000,0.371,0.338,0.359,1.068,-0.511,-0.330,-0.350,0.405,6.7,13.9,358.5,1.6,0.4,11.822,11.184,11.464,34.470,0.000,0.000,0.000,0.000,11.822,11.184,11.464,34.470,7.903,8.112,7.767,23.782,0.000,0.000,0.000,0.000,7.903,8.112,7.767,23.782,15.065,14.749,14.912,44.726,34.470,0.000,0.000,34.470
@,11/06/18,20:17:00,228.9,229.0,229.2,396.5,397.0,396.7,49.96,49.95,49.95,12.930,13.064,12.565,0.000,0.000,0.000,2.317,2.268,2.231,6.816,1.824,1.927,1.791,5.542,2.961,2.994,2.878,8.833,0.781,0.759,0.777,0.772,36.7,39.3,36.5,12.9,6.8,11.853,11.215,11.494,34.562,0.000,0.000,0.000,0.000,11.853,11.215,11.494,34.562,7.928,8.139,7.791,23.858,0.000,0.000,0.000,0.000,7.928,8.139,7.791,23.858,15.105,14.790,14.952,44.847,34.562,0.000,0.000,34.562
@,11/06/18,20:18:00,227.8,228.0,228.1,394.5,395.0,394.9,50.02,50.02,50.02,12.960,13.077,12.597,0.000,0.000,0.000,2.330,2.293,2.260,6.882,1.783,1.886,1.754,5.423,2.944,2.977,2.874,8.796,0.791,0.770,0.785,0.782,35.9,37.6,35.3,12.9,6.9,11.892,11.253,11.531,34.676,0.000,0.000,0.000,0.000,11.892,11.253,11.531,34.676,7.958,8.171,7.821,23.950,0.000,0.000,0.000,0.000,7.958,8.171,7.821,23.950,15.155,14.840,15.000,44.995,34.676,0.000,0.000,34.676
@,11/06/18,20:19:00,228.4,228.6,228.7,395.7,395.9,396.1,49.94,49.94,49.95,13.025,13.122,12.672,0.000,0.000,0.000,2.342,2.300,2.268,6.910,1.803,1.902,1.774,5.479,2.973,2.997,2.899,8.868,0.788,0.767,0.783,0.779,35.5,38.9,35.5,12.9,6.9,11.931,11.291,11.569,34.791,0.000,0.000,0.000,0.000,11.931,11.291,11.569,34.791,7.988,8.202,7.851,24.041,0.000,0.000,0.000,0.000,7.988,8.202,7.851,24.041,15.204,14.889,15.047,45.140,34.791,0.000,0.000,34.791
@,11/06/18,20:20:00,229.4,229.5,229.7,397.3,397.7,397.7,49.96,49.96,49.96,13.004,13.134,12.677,0.000,0.000,0.000,2.334,2.292,2.263,6.889,1.832,1.927,1.803,5.562,2.981,3.014,2.911,8.905,0.783,0.761,0.778,0.774,35.5,38.5,36.8,12.9,6.9,11.969,11.329,11.606,34.904,0.000,0.000,0.000,0.000,11.969,11.329,11.606,34.904,8.019,8.235,7.881,24.135,0.000,0.000,0.000,0.000,8.019,8.235,7.881,24.135,15.253,14.939,15.095,45.287,34.904,0.000,0.000,34.904
@,11/06/18,20:21:00,229.9,230.0,230.2,398.1,398.3,398.6,50.02,50.02,50.02,1.475,1.366,1.473,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.342,0.317,0.338,0.998,-0.554,-0.348,-0.383,0.430,6.5,5.0,14.5,1.4,0.4,12.004,11.362,11.640,35.006,0.000,0.000,0.000,0.000,12.004,11.362,11.640,35.006,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.298,14.984,15.139,45.421,35.006,0.000,0.000,35.006
@,11/06/18,20:22:00,229.7,229.8,230.0,397.9,398.1,398.2,49.97,49.97,49.98,1.460,1.360,1.473,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.334,0.318,0.334,0.986,-0.555,-0.352,-0.386,0.431,3.3,320.9,0.2,1.4,0.4,12.007,11.364,11.642,35.013,0.000,0.000,0.000,0.000,12.007,11.364,11.642,35.013,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.303,14.989,15.145,45.437,35.013,0.000,0.000,35.013
@,11/06/18,20:23:00,229.5,229.7,229.9,397.5,397.9,397.9,49.96,49.96,49.96,1.460,1.381,1.464,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.338,0.317,0.338,0.994,-0.552,-0.354,-0.385,0.432,6.3,14.1,10.0,1.4,0.4,12.010,11.366,11.644,35.020,0.000,0.000,0.000,0.000,12.010,11.366,11.644,35.020,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.309,14.994,15.150,45.453,35.020,0.000,0.000,35.020
@,11/06/18,20:24:00,229.7,229.8,230.0,397.7,398.2,398.1,49.98,49.97,49.98,1.445,1.387,1.451,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.334,0.318,0.334,0.986,-0.551,-0.355,-0.386,0.431,4.6,345.8,21.0,1.4,0.4,12.013,11.368,11.646,35.027,0.000,0.000,0.000,0.000,12.013,11.368,11.646,35.027,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.314,15.000,15.156,45.470,35.027,0.000,0.000,35.027
@,11/06/18,20:25:00,229.8,230.1,230.2,398.1,398.4,398.7,50.02,50.02,50.02,1.478,1.355,1.485,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.342,0.313,0.342,0.998,0.546,-0.356,-0.388,0.426,4.9,9.4,7.2,1.4,0.4,12.017,11.370,11.649,35.036,0.000,0.000,0.000,0.000,12.017,11.370,11.649,35.036,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.320,15.005,15.161,45.486,35.036,0.000,0.000,35.036
@,11/06/18,20:26:00,228.5,228.7,228.8,395.7,396.1,396.2,49.97,49.98,49.98,1.460,1.378,1.500,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.334,0.313,0.342,0.990,-0.548,-0.353,-0.390,0.433,7.2,10.6,0.6,1.4,0.4,12.020,11.372,11.651,35.043,0.000,0.000,0.000,0.000,12.020,11.372,11.651,35.043,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.326,15.010,15.167,45.503,35.043,0.000,0.000,35.043
@,11/06/18,20:27:00,227.7,227.8,228.0,394.4,394.6,394.7,49.96,49.96,49.96,1.520,1.476,1.533,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.342,0.334,0.346,1.023,-0.535,-0.342,-0.377,0.419,356.4,354.9,346.5,1.5,0.4,12.023,11.374,11.653,35.050,0.000,0.000,0.000,0.000,12.023,11.374,11.653,35.050,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.331,15.016,15.173,45.520,35.050,0.000,0.000,35.050
@,11/06/18,20:28:00,228.5,228.7,228.8,395.7,396.2,396.0,50.00,50.00,49.99,1.461,1.332,1.462,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.334,0.305,0.334,0.973,-0.562,-0.370,-0.399,0.441,3.6,21.4,10.5,1.4,0.4,12.026,11.376,11.655,35.057,0.000,0.000,0.000,0.000,12.026,11.376,11.655,35.057,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.337,15.021,15.178,45.536,35.057,0.000,0.000,35.057
@,11/06/18,20:29:00,229.7,229.9,230.1,397.9,398.3,398.2,49.96,49.97,49.97,1.437,1.342,1.388,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.334,0.305,0.317,0.957,-0.566,-0.366,-0.409,0.453,1.2,7.3,11.5,1.4,0.4,12.029,11.377,11.657,35.063,0.000,0.000,0.000,0.000,12.029,11.377,11.657,35.063,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.343,15.026,15.184,45.553,35.063,0.000,0.000,35.063
@,11/06/18,20:30:00,229.5,229.6,229.8,397.4,397.8,397.8,49.99,49.99,49.99,1.494,1.319,1.434,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.338,0.305,0.334,0.977,0.556,-0.372,-0.403,0.439,4.6,22.5,10.3,1.4,0.4,12.032,11.379,11.659,35.070,0.000,0.000,0.000,0.000,12.032,11.379,11.659,35.070,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.348,15.031,15.189,45.568,35.070,0.000,0.000,35.070
@,11/06/18,20:31:00,229.4,229.6,229.7,397.3,397.5,397.8,49.96,49.96,49.95,1.455,1.295,1.430,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.334,0.301,0.330,0.965,0.572,-0.361,-0.406,0.449,7.1,21.6,352.1,1.4,0.4,12.035,11.381,11.662,35.078,0.000,0.000,0.000,0.000,12.035,11.381,11.662,35.078,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.354,15.036,15.195,45.585,35.078,0.000,0.000,35.078
@,11/06/18,20:32:00,229.8,230.0,230.1,398.1,398.4,398.4,49.97,49.97,49.97,1.454,1.334,1.402,0.000,0.000,0.000,0.190,0.111,0.136,0.437,0.000,0.000,0.000,0.000,0.334,0.305,0.326,0.965,0.570,-0.370,-0.413,0.453,3.6,21.1,21.4,1.4,0.4,12.038,11.383,11.664,35.085,0.000,0.000,0.000,0.000,12.038,11.383,11.664,35.085,8.047,8.264,7.908,24.219,0.000,0.000,0.000,0.000,8.047,8.264,7.908,24.219,15.359,15.041,15.200,45.600,35.085,0.000,0.000,35.085
@,11/06/18,20:33:00,229.7,229.9,230.0,397.9,398.3,398.2,49.95,49.94,49.94,13.006,13.107,12.642,0.000,0.000,0.000,2.325,2.276,2.247,6.848,1.853,1.943,1.815,5.612,2.981,3.010,2.907,8.897,0.780,0.756,0.773,0.770,37.6,38.7,36.9,12.9,6.8,12.065,11.409,11.689,35.163,0.000,0.000,0.000,0.000,12.065,11.409,11.689,35.163,8.068,8.286,7.929,24.283,0.000,0.000,0.000,0.000,8.068,8.286,7.929,24.283,15.395,15.076,15.234,45.705,35.163,0.000,0.000,35.163
@,11/06/18,20:34:00,229.9,230.0,230.2,398.1,398.5,398.4,50.00,50.00,50.00,13.002,13.104,12.647,0.000,0.000,0.000,2.326,2.280,2.256,6.862,1.849,1.948,1.816,5.612,2.985,3.010,2.907,8.903,0.780,0.757,0.774,0.771,37.1,38.5,37.9,12.9,6.9,12.104,11.446,11.727,35.277,0.000,0.000,0.000,0.000,12.104,11.446,11.727,35.277,8.099,8.319,7.960,24.378,0.000,0.000,0.000,0.000,8.099,8.319,7.960,24.378,15.444,15.126,15.283,45.853,35.277,0.000,0.000,35.277
@,11/06/18,20:35:00,228.3,228.5,228.7,395.6,395.9,395.8,49.93,49.93,49.93,12.964,13.106,12.680,0.000,0.000,0.000,2.325,2.292,2.263,6.881,1.808,1.898,1.778,5.484,2.956,2.993,2.899,8.848,0.786,0.766,0.781,0.778,36.4,38.4,35.6,12.9,6.9,12.143,11.485,11.764,35.392,0.000,0.000,0.000,0.000,12.143,11.485,11.764,35.392,8.130,8.351,7.990,24.471,0.000,0.000,0.000,0.000,8.130,8.351,7.990,24.471,15.494,15.176,15.331,46.001,35.392,0.000,0.000,35.392
@,11/06/18,20:36:00,228.7,228.8,229.0,396.2,396.4,396.4,49.96,49.96,49.97,12.875,13.005,12.578,0.000,0.000,0.000,2.305,2.264,2.239,6.808,1.812,1.898,1.779,5.489,2.944,2.969,2.874,8.787,0.784,0.761,0.779,0.775,36.3,39.3,37.1,12.8,6.8,12.181,11.523,11.802,35.506,0.000,0.000,0.000,0.000,12.181,11.523,11.802,35.506,8.160,8.383,8.020,24.563,0.000,0.000,0.000,0.000,8.160,8.383,8.020,24.563,15.543,15.226,15.379,46.148,35.506,0.000,0.000,35.506
@,11/06/18,20:37:00,228.8,229.0,229.2,396.4,396.6,396.7,49.96,49.96,49.96,1.302,1.244,1.306,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.305,0.285,0.301,0.891,-0.621,-0.382,-0.435,0.477,3.9,10.5,19.7,1.3,0.4,12.214,11.554,11.834,35.602,0.000,0.000,0.000,0.000,12.214,11.554,11.834,35.602,8.186,8.410,8.045,24.641,0.000,0.000,0.000,0.000,8.186,8.410,8.045,24.641,15.585,15.268,15.420,46.273,35.602,0.000,0.000,35.602
@,11/06/18,20:38:00,228.4,228.6,228.8,395.6,396.1,396.1,49.98,49.98,49.98,1.305,1.216,1.301,0.000,0.000,0.000,0.185,0.107,0.132,0.423,0.000,0.000,0.000,0.000,0.300,0.267,0.296,0.863,-0.618,-0.403,-0.444,0.490,6.5,18.1,352.3,1.3,0.4,12.217,11.556,11.836,35.609,0.000,0.000,0.000,0.000,12.217,11.556,11.836,35.609,8.186,8.410,8.045,24.641,0.000,0.000,0.000,0.000,8.186,8.410,8.045,24.641,15.590,15.273,15.425,46.288,35.609,0.000,0.000,35.609
@,11/06/18,20:39:00,228.6,228.8,229.0,395.9,396.3,396.5,49.94,49.95,49.94,1.342,1.174,1.352,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.301,0.272,0.301,0.874,0.613,-0.391,-0.443,0.486,8.1,19.4,352.3,1.3,0.4,12.220,11.558,11.838,35.616,0.000,0.000,0.000,0.000,12.220,11.558,11.838,35.616,8.186,8.410,8.045,24.641,0.000,0.000,0.000,0.000,8.186,8.410,8.045,24.641,15.595,15.277,15.430,46.302,35.616,0.000,0.000,35.616
@,11/06/18,20:40:00,228.9,229.1,229.3,396.6,397.0,396.8,49.99,50.00,49.99,12.905,12.981,12.581,0.000,0.000,0.000,2.305,2.259,2.247,6.811,1.828,1.906,1.782,5.517,2.952,2.968,2.882,8.802,0.781,0.762,0.777,0.774,36.3,38.1,37.0,12.8,6.8,12.230,11.567,11.847,35.644,0.000,0.000,0.000,0.000,12.230,11.567,11.847,35.644,8.192,8.416,8.052,24.660,0.000,0.000,0.000,0.000,8.192,8.416,8.052,24.660,15.609,15.291,15.444,46.344,35.644,0.000,0.000,35.644
@,11/06/18,20:41:00,229.9,230.0,230.2,398.0,398.6,398.6,50.00,50.00,50.00,12.886,12.976,12.565,0.000,0.000,0.000,2.296,2.259,2.234,6.789,1.851,1.933,1.818,5.602,2.962,2.983,2.892,8.837,0.776,0.758,0.774,0.768,39.2,39.3,37.1,12.8,6.8,12.268,11.604,11.885,35.757,0.000,0.000,0.000,0.000,12.268,11.604,11.885,35.757,8.223,8.449,8.082,24.754,0.000,0.000,0.000,0.000,8.223,8.449,8.082,24.754,15.658,15.340,15.492,46.490,35.757,0.000,0.000,35.757
@,11/06/18,20:42:00,229.9,230.1,230.3,398.3,398.6,398.6,49.95,49.95,49.95,12.965,13.048,12.667,0.000,0.000,0.000,2.317,2.276,2.259,6.852,1.853,1.935,1.815,5.603,2.977,2.997,2.911,8.885,0.780,0.758,0.775,0.771,38.4,39.5,36.8,12.9,6.9,12.307,11.643,11.922,35.872,0.000,0.000,0.000,0.000,12.307,11.643,11.922,35.872,8.255,8.481,8.113,24.849,0.000,0.000,0.000,0.000,8.255,8.481,8.113,24.849,15.708,15.391,15.541,46.640,35.871,0.000,0.000,35.871
@,11/06/18,20:43:00,230.3,230.4,230.7,398.8,399.1,399.3,50.01,50.00,50.00,13.037,13.103,12.734,0.000,0.000,0.000,2.342,2.297,2.284,6.923,1.857,1.939,1.820,5.617,3.006,3.018,2.936,8.961,0.781,0.762,0.778,0.773,39.5,39.5,37.1,13.0,6.9,12.346,11.681,11.960,35.987,0.000,0.000,0.000,0.000,12.346,11.681,11.960,35.987,8.286,8.514,8.143,24.943,0.000,0.000,0.000,0.000,8.286,8.514,8.143,24.943,15.758,15.441,15.590,46.789,35.986,0.000,0.000,35.986
@,11/06/18,20:44:00,229.9,229.9,230.2,398.2,398.2,398.5,49.95,49.96,49.96,12.995,13.023,12.677,0.000,0.000,0.000,2.330,2.276,2.268,6.874,1.853,1.927,1.807,5.588,2.981,2.994,2.915,8.890,0.779,0.761,0.778,0.773,36.9,39.4,37.4,12.9,6.9,12.385,11.719,11.998,36.102,0.000,0.000,0.000,0.000,12.385,11.719,11.998,36.102,8.317,8.546,8.174,25.037,0.000,0.000,0.000,0.000,8.317,8.546,8.174,25.037,15.808,15.491,15.638,46.937,36.101,0.000,0.000,36.101
@,11/06/18,20:45:00,229.5,229.6,229.9,397.4,397.8,398.0,50.01,50.00,50.02,12.975,13.043,12.650,0.000,0.000,0.000,2.330,2.288,2.268,6.886,1.829,1.915,1.795,5.538,2.973,2.994,2.907,8.874,0.783,0.763,0.780,0.776,38.1,38.6,35.8,12.9,6.9,12.424,11.757,12.036,36.217,0.000,0.000,0.000,0.000,12.424,11.757,12.036,36.217,8.348,8.579,8.204,25.131,0.000,0.000,0.000,0.000,8.348,8.579,8.204,25.131,15.857,15.541,15.687,47.085,36.214,0.000,0.000,36.214
@,11/06/18,20:46:00,230.1,230.2,230.5,398.4,399.0,399.1,50.00,49.99,49.99,1.324,1.158,1.298,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.305,0.268,0.301,0.874,-0.598,-0.399,-0.424,0.486,6.5,337.9,1.8,1.3,0.4,12.453,11.785,12.064,36.302,0.000,0.000,0.000,0.000,12.453,11.785,12.064,36.302,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.895,15.578,15.723,47.196,36.302,0.000,0.000,36.302
@,11/06/18,20:47:00,230.9,231.0,231.2,399.8,400.2,400.2,49.94,49.93,49.93,1.368,1.190,1.309,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.313,0.272,0.305,0.891,-0.595,-0.395,-0.414,0.481,5.2,17.8,354.7,1.3,0.4,12.456,11.786,12.066,36.308,0.000,0.000,0.000,0.000,12.456,11.786,12.066,36.308,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.900,15.582,15.728,47.210,36.308,0.000,0.000,36.308
@,11/06/18,20:48:00,228.6,228.6,228.9,395.7,396.2,396.2,49.98,49.99,49.98,1.386,1.207,1.342,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.317,0.272,0.305,0.895,-0.595,-0.394,-0.420,0.475,5.6,20.5,347.9,1.3,0.4,12.459,11.788,12.068,36.315,0.000,0.000,0.000,0.000,12.459,11.788,12.068,36.315,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.905,15.587,15.733,47.225,36.315,0.000,0.000,36.315
@,11/06/18,20:49:00,228.1,228.1,228.4,394.9,395.4,395.3,49.93,49.93,49.93,1.391,1.193,1.335,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.318,0.272,0.301,0.891,-0.596,-0.386,-0.429,0.472,16.6,19.5,345.2,1.3,0.4,12.462,11.790,12.070,36.322,0.000,0.000,0.000,0.000,12.462,11.790,12.070,36.322,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.910,15.592,15.739,47.241,36.322,0.000,0.000,36.322
@,11/06/18,20:50:00,228.7,228.7,228.9,395.9,396.2,396.4,50.05,50.05,50.05,1.379,1.202,1.370,0.000,0.000,0.000,0.190,0.111,0.128,0.429,0.000,0.000,0.000,0.000,0.313,0.276,0.309,0.899,-0.598,-0.391,-0.428,0.477,4.8,19.5,336.9,1.3,0.4,12.465,11.792,12.072,36.329,0.000,0.000,0.000,0.000,12.465,11.792,12.072,36.329,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.916,15.596,15.744,47.256,36.329,0.000,0.000,36.329
@,11/06/18,20:51:00,228.3,228.3,228.6,395.4,395.6,395.8,49.99,50.00,49.99,1.391,1.202,1.377,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.318,0.272,0.309,0.899,-0.598,-0.400,-0.424,0.468,8.7,7.5,4.2,1.3,0.4,12.468,11.793,12.074,36.335,0.000,0.000,0.000,0.000,12.468,11.793,12.074,36.335,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.921,15.601,15.749,47.271,36.335,0.000,0.000,36.335
@,11/06/18,20:52:00,227.4,227.5,227.8,393.9,394.2,394.3,49.94,49.94,49.95,1.356,1.176,1.325,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.313,0.268,0.301,0.882,-0.594,-0.383,-0.429,0.477,2.3,340.5,358.0,1.3,0.4,12.471,11.795,12.077,36.343,0.000,0.000,0.000,0.000,12.471,11.795,12.077,36.343,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.926,15.605,15.754,47.285,36.343,0.000,0.000,36.343
@,11/06/18,20:53:00,226.7,226.8,227.1,392.5,393.0,393.2,49.97,49.97,49.97,1.409,1.201,1.351,0.000,0.000,0.000,0.190,0.111,0.128,0.429,0.000,0.000,0.000,0.000,0.318,0.272,0.309,0.899,-0.587,-0.388,-0.410,0.477,4.7,18.6,334.6,1.3,0.4,12.474,11.797,12.079,36.350,0.000,0.000,0.000,0.000,12.474,11.797,12.079,36.350,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.932,15.610,15.759,47.301,36.350,0.000,0.000,36.350
@,11/06/18,20:54:00,226.3,226.5,226.7,391.8,392.4,392.6,49.97,49.96,49.96,1.363,1.143,1.277,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.309,0.260,0.293,0.862,-0.606,-0.416,-0.438,0.488,1.5,18.5,346.9,1.3,0.4,12.478,11.799,12.081,36.358,0.000,0.000,0.000,0.000,12.478,11.799,12.081,36.358,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.937,15.615,15.764,47.316,36.358,0.000,0.000,36.358
@,11/06/18,20:55:00,226.6,226.7,227.0,392.4,392.8,392.9,49.98,49.98,49.98,1.435,1.262,1.371,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.330,0.285,0.309,0.924,-0.574,-0.372,-0.415,0.455,3.2,20.7,346.9,1.4,0.4,12.481,11.801,12.083,36.365,0.000,0.000,0.000,0.000,12.481,11.801,12.083,36.365,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.942,15.619,15.769,47.330,36.365,0.000,0.000,36.365
@,11/06/18,20:56:00,227.0,227.1,227.3,393.0,393.5,393.6,49.96,49.96,49.96,1.446,1.211,1.359,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.326,0.276,0.309,0.911,-0.590,-0.386,-0.421,0.466,3.4,19.5,345.2,1.3,0.4,12.484,11.802,12.085,36.371,0.000,0.000,0.000,0.000,12.484,11.802,12.085,36.371,8.370,8.602,8.227,25.199,0.000,0.000,0.000,0.000,8.370,8.602,8.227,25.199,15.948,15.624,15.774,47.346,36.371,0.000,0.000,36.371
